"Time Created","Screen Name","Follower Count","Full Text","Location","Hashtags","Mentions","Platform"
"Tue Apr 04 05:18:06 +0000 2017","CMScarborough","37","RT @RepSwalwell: Back to DC. This week's to-do: fight #ACARepeal, #StopGorsuch (Senate solidarity), &amp; fight for public hearings in…","San Jose, CA","['ACARepeal', 'StopGorsuch']","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Tue Apr 04 05:19:23 +0000 2017","Mountaingirl_12","45","RT @RepSwalwell: I'm not buying GOP ""unmasking"" claim. It's more #RussianHacking deflection. Same guys voted last week to unmask all of our…","Leavenworth, WA","['RussianHacking']","[u'Rep. Eric Swalwell']","iPad"
"Tue Apr 04 05:22:06 +0000 2017","charlotta615","3035","RT @avanconia: ⚡️UPDATED⚡️
🔥VINDICATION🔥
🚨💥#RussianHacking A LIE! PROOF IS HERE💥🚨
SHARE NOW - RETWEET ALL - BREAK THE COVER UP
🔥👉🔗…","Georgia, USA","['RussianHacking']","[u""MAGA.Wreck'nBall1861""]","Android"
"Tue Apr 04 05:22:47 +0000 2017","dehnejd","156","RT @RepSwalwell: I'm not buying GOP ""unmasking"" claim. It's more #RussianHacking deflection. Same guys voted last week to unmask all of our…","Walterville Oregon","['RussianHacking']","[u'Rep. Eric Swalwell']","Android"
"Tue Apr 04 05:29:38 +0000 2017","SkyflowerGalaxy","1598","Bravo @RepSwalwell ! https://t.co/vBOcX8SGpS","Land of Blue Light","[]","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Tue Apr 04 05:29:45 +0000 2017","Jamestoupin","3584","RT @danibizz: @prezthentonow @KeithOlbermann @GOP When largest @GOP voter suppression effort since Jim Crow coincides nicely w/…","Edmonton, Alberta, Canada","[]","[u'Danielle #DemForce', u'Ruben Guajardo', u'Keith Olbermann', u'GOP', u'GOP']","Twitter Web Client"
"Tue Apr 04 05:30:29 +0000 2017","PrplLilac","1672","RT @danibizz: @prezthentonow @KeithOlbermann @GOP When largest @GOP voter suppression effort since Jim Crow coincides nicely w/…","Twilight Zone, USA","[]","[u'Danielle #DemForce', u'Ruben Guajardo', u'Keith Olbermann', u'GOP', u'GOP']","Android"
"Tue Apr 04 05:33:59 +0000 2017","janrobinjackson","731","RT @RepSwalwell: I'm not buying GOP ""unmasking"" claim. It's more #RussianHacking deflection. Same guys voted last week to unmask all of our…","Norman Oklahoma","['RussianHacking']","[u'Rep. Eric Swalwell']","iPad"
"Tue Apr 04 05:36:13 +0000 2017","boehmeb","692","@Terra_Nulius @ChuckGrassley @DevinNunes @TGowdySC @RandPaul Correct. So...the #russianhacking Narrative NOW needs… https://t.co/qteMayv9Pi","Global","['russianhacking']","[u'\u2605Lazarus\u2605', u'ChuckGrassley', u'Devin Nunes', u'Trey Gowdy', u'Senator Rand Paul']","iPad"
"Tue Apr 04 05:37:27 +0000 2017","GSorrentino1","1407","https://t.co/dZGmJpbifK
#russiagate #russianhacking","Land of the Free","['russiagate', 'russianhacking']","[]","Twitter Web Client"
"Tue Apr 04 05:37:34 +0000 2017","Nonna818","282","Where oh where are the facts? It appears #russianhacking is a farce https://t.co/ntrM5Dx3ga","New Jersey","['russianhacking']","[]","iPad"
"Tue Apr 04 05:41:43 +0000 2017","Terra_Nulius","1371","No proof of collusion as of yesterday as per schiff. Just bullschiff..lol smoke n mirrors-diversionary tactics… https://t.co/c3y72hfc8B","Just ask the Axis","[]","[]","Mobile Web"
"Tue Apr 04 05:44:18 +0000 2017","freeandclear1","6265","RT @RepSwalwell: Back to DC. This week's to-do: fight #ACARepeal, #StopGorsuch (Senate solidarity), &amp; fight for public hearings in…","SF native now East Bay","['ACARepeal', 'StopGorsuch']","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Tue Apr 04 05:44:43 +0000 2017","BerniesTaxRtrns","253","RT @RepSwalwell: Back to DC. This week's to-do: fight #ACARepeal, #StopGorsuch (Senate solidarity), &amp; fight for public hearings in…","","['ACARepeal', 'StopGorsuch']","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Tue Apr 04 05:46:17 +0000 2017","JT_Bellows","8","RT @RepSwalwell: ""Some outside things have happened."" 

Translation: the same interference that helped @realDonaldTrump is helping…","NYC","[]","[u'Rep. Eric Swalwell', u'Donald J. Trump']","Twitter Web Client"
"Tue Apr 04 05:47:28 +0000 2017","Sophie_Oshay","696","RT @RepSwalwell: I'm not buying GOP ""unmasking"" claim. It's more #RussianHacking deflection. Same guys voted last week to unmask all of our…","Louisiana, USA","['RussianHacking']","[u'Rep. Eric Swalwell']","Android"
"Tue Apr 04 05:49:17 +0000 2017","ShannonRollo1","11","RT @RepSwalwell: ""Some outside things have happened."" 

Translation: the same interference that helped @realDonaldTrump is helping…","Chicago","[]","[u'Rep. Eric Swalwell', u'Donald J. Trump']","Twitter Web Client"
"Tue Apr 04 05:49:56 +0000 2017","CSM9000","1299","You are a loon if you continue to believe that the connections between Trump &amp; Russia are all just ""conspiracy theo… https://t.co/BprjSWKgWM","Huntington Beach, CA","[]","[]","iPad"
"Tue Apr 04 05:50:57 +0000 2017","MaggieL149","343","RT @RepSwalwell: I'm not buying GOP ""unmasking"" claim. It's more #RussianHacking deflection. Same guys voted last week to unmask all of our…","USA","['RussianHacking']","[u'Rep. Eric Swalwell']","iPhone"
"Tue Apr 04 05:51:09 +0000 2017","Megreg916","1207","RT @RepSwalwell: Back to DC. This week's to-do: fight #ACARepeal, #StopGorsuch (Senate solidarity), &amp; fight for public hearings in…","SF Bay Area","['ACARepeal', 'StopGorsuch']","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Tue Apr 04 05:52:46 +0000 2017","bo_palinic","1486","RT @RepSwalwell: ""Some outside things have happened."" 

Translation: the same interference that helped @realDonaldTrump is helping…","Los Angeles","[]","[u'Rep. Eric Swalwell', u'Donald J. Trump']","Mobile Web"
